fecha,indicativo,nombre,provincia,altitud,tmed,prec,tmin,horatmin,tmax,horatmax,dir,velmedia,racha,horaracha,sol,presMax,horaPresMax,presMin,horaPresMin
2020-06-06,1109,SANTANDER AEROPUERTO,CANTABRIA,3,17.1,3.2,13.6,23:59,20.6,12:00,30.0,3.6,10.3,11:40,1.6,1013.9,0.0,1010.6,16.0
2020-06-07,1109,SANTANDER AEROPUERTO,CANTABRIA,3,15.2,8.5,12.2,-2,18.1,15:50,29.0,4.7,10.0,16:20,0.2,1018.0,-2.0,1012.6,1.0
2020-06-08,1109,SANTANDER AEROPUERTO,CANTABRIA,3,15.6,8.8,11.9,04:15,19.2,14:45,29.0,5.6,12.5,12:49,2.7,1022.0,-2.0,1016.8,3.0
2020-06-09,1109,SANTANDER AEROPUERTO,CANTABRIA,3,16.7,0.1,13.4,04:15,20.0,15:30,30.0,4.7,10.8,12:30,5.1,1022.1,21.0,1020.3,3.0
2020-06-10,1109,SANTANDER AEROPUERTO,CANTABRIA,3,16.2,0.1,13.3,05:00,19.0,12:45,23.0,2.5,8.1,00:20,0.5,1021.6,0.0,1013.2,24.0
2020-06-11,1109,SANTANDER AEROPUERTO,CANTABRIA,3,14.6,15.9,10.5,22:20,18.7,09:00,30.0,3.3,16.1,09:10,0.2,1013.2,0.0,999.4,24.0
2020-06-12,1109,SANTANDER AEROPUERTO,CANTABRIA,3,16.9,2.6,13.8,05:50,20.0,12:30,27.0,5.3,17.5,09:49,6.6,1008.2,24.0,997.8,2.0
2020-06-13,1109,SANTANDER AEROPUERTO,CANTABRIA,3,17.2,0.3,13.5,01:40,20.8,12:20,35.0,1.4,7.2,12:40,2.3,1019.2,24.0,1007.9,0.0
2020-06-14,1109,SANTANDER AEROPUERTO,CANTABRIA,3,17.8,0.4,14.0,05:00,21.7,10:10,31.0,2.5,7.2,17:10,6.6,1022.8,21.0,1018.6,5.0
2020-06-15,1109,SANTANDER AEROPUERTO,CANTABRIA,3,18.8,1.1,15.5,-2,22.2,13:05,34.0,1.9,8.6,13:49,3.5,1022.8,-2.0,1021.3,3.0
2020-06-16,1109,SANTANDER AEROPUERTO,CANTABRIA,3,17.0,7.4,14.4,04:30,19.6,15:00,29.0,3.9,11.9,15:40,1.0,1022.1,0.0,1019.4,18.0
2020-06-17,1109,SANTANDER AEROPUERTO,CANTABRIA,3,17.6,1.3,14.6,23:59,20.6,14:40,29.0,4.4,12.5,10:40,8.3,1020.0,0.0,1017.9,18.0
2020-06-18,1109,SANTANDER AEROPUERTO,CANTABRIA,3,17.2,0.0,13.9,-2,20.5,-2,1.0,2.2,13.1,13:20,7.6,1019.7,-2.0,1016.4,5.0
2020-06-19,1109,SANTANDER AEROPUERTO,CANTABRIA,3,18.0,0.0,15.0,05:00,21.1,12:45,7.0,1.7,6.7,14:49,8.8,1023.1,21.0,1018.8,3.0
2020-06-20,1109,SANTANDER AEROPUERTO,CANTABRIA,3,18.2,0.0,13.8,05:00,22.6,10:30,6.0,2.2,8.3,12:10,9.8,1024.2,23.0,1022.4,2.0
2020-06-21,1109,SANTANDER AEROPUERTO,CANTABRIA,3,19.8,0.0,15.1,04:30,24.4,14:00,6.0,1.4,6.1,12:30,9.5,1028.5,23.0,1023.5,3.0
2020-06-22,1109,SANTANDER AEROPUERTO,CANTABRIA,3,21.4,0.0,18.5,04:40,24.4,15:50,5.0,3.3,10.3,11:01,13.9,1028.1,0.0,1020.2,24.0
2020-06-23,1109,SANTANDER AEROPUERTO,CANTABRIA,3,20.3,0.0,15.2,05:00,25.4,08:45,3.0,2.2,8.6,12:40,14.1,1020.2,0.0,1013.5,17.0
2020-06-24,1109,SANTANDER AEROPUERTO,CANTABRIA,3,21.1,0.0,18.5,04:30,23.7,-2,29.0,4.4,11.9,17:05,2.2,1017.0,22.0,1012.7,2.0
2020-06-25,1109,SANTANDER AEROPUERTO,CANTABRIA,3,19.5,7.7,17.4,23:59,21.6,10:30,28.0,3.1,9.2,16:20,0.2,1017.9,-2.0,1014.2,0.0
2020-06-26,1109,SANTANDER AEROPUERTO,CANTABRIA,3,17.8,0.1,16.0,23:30,19.7,18:50,99.0,0.8,4.2,-2,1.3,1017.0,0.0,1014.4,-2.0
2020-06-27,1109,SANTANDER AEROPUERTO,CANTABRIA,3,20.6,0.0,14.9,03:30,26.4,15:00,33.0,1.9,8.9,15:40,7.3,1020.2,-2.0,1014.4,0.0
2020-06-28,1109,SANTANDER AEROPUERTO,CANTABRIA,3,21.8,1.6,17.6,-2,26.1,14:00,30.0,1.9,8.3,15:40,9.1,1021.6,24.0,1019.1,4.0
2020-06-29,1109,SANTANDER AEROPUERTO,CANTABRIA,3,18.6,0.8,16.8,07:00,20.5,-2,29.0,1.4,4.7,-2,1.4,1022.3,10.0,1018.9,24.0
2020-06-30,1109,SANTANDER AEROPUERTO,CANTABRIA,3,19.6,0.0,15.4,05:00,23.8,14:30,99.0,1.7,7.2,-2,13.5,1018.9,0.0,1012.9,18.0
2020-07-01,1109,SANTANDER AEROPUERTO,CANTABRIA,3,19.7,2.6,16.4,23:59,23.0,10:05,30.0,2.5,7.2,11:10,0.0,1018.8,-2.0,1012.7,3.0
2020-07-02,1109,SANTANDER AEROPUERTO,CANTABRIA,3,16.9,1.9,15.3,07:30,18.5,14:30,6.0,1.4,7.2,11:10,0.0,1024.7,23.0,1018.1,3.0
2020-07-03,1109,SANTANDER AEROPUERTO,CANTABRIA,3,18.6,0.0,15.4,-2,21.8,13:30,3.0,2.2,7.2,15:30,6.4,1025.7,3.0,1024.0,-2.0
2020-07-04,1109,SANTANDER AEROPUERTO,CANTABRIA,3,17.9,0.0,13.2,04:45,22.6,16:00,5.0,2.8,7.2,13:30,14.3,1025.5,10.0,1023.9,17.0
2020-07-05,1109,SANTANDER AEROPUERTO,CANTABRIA,3,20.0,1.3,15.9,04:00,24.0,14:00,5.0,2.5,6.7,11:30,14.0,1024.8,0.0,1022.9,17.0
2020-07-06,1109,SANTANDER AEROPUERTO,CANTABRIA,3,18.6,0.6,16.6,23:59,20.5,14:05,5.0,2.8,8.3,09:30,0.0,1026.0,-2.0,1023.6,-2.0
2020-07-07,1109,SANTANDER AEROPUERTO,CANTABRIA,3,19.1,0.0,14.3,02:05,23.9,17:50,6.0,4.4,11.9,13:00,13.3,1024.1,0.0,1018.5,17.0
2020-07-08,1109,SANTANDER AEROPUERTO,CANTABRIA,3,20.1,0.0,15.8,05:30,24.4,13:30,3.0,2.5,12.2,13:10,12.4,1019.6,21.0,1016.5,16.0
2020-07-09,1109,SANTANDER AEROPUERTO,CANTABRIA,3,22.0,0.0,18.4,05:15,25.5,15:50,1.0,2.5,7.8,15:40,10.5,1021.0,23.0,1017.3,2.0
2020-07-10,1109,SANTANDER AEROPUERTO,CANTABRIA,3,20.4,0.0,19.4,14:50,21.5,09:40,30.0,1.9,7.8,11:10,0.0,1023.1,22.0,1019.5,3.0
2020-07-11,1109,SANTANDER AEROPUERTO,CANTABRIA,3,20.9,2.1,17.3,05:00,24.5,-2,5.0,3.1,10.8,12:40,6.8,1022.9,0.0,1020.1,24.0
2020-07-12,1109,SANTANDER AEROPUERTO,CANTABRIA,3,21.4,0.0,18.3,-2,24.5,-2,99.0,2.5,10.3,-2,7.9,1023.9,24.0,1016.1,6.0
2020-07-13,1109,SANTANDER AEROPUERTO,CANTABRIA,3,21.2,0.0,17.6,04:00,24.9,15:30,1.0,1.9,6.7,11:40,13.9,1025.1,9.0,1023.6,-2.0
2020-07-14,1109,SANTANDER AEROPUERTO,CANTABRIA,3,20.3,3.3,17.1,05:15,23.5,14:45,30.0,3.3,8.1,11:10,13.0,1023.6,0.0,1021.2,16.0
2020-07-15,1109,SANTANDER AEROPUERTO,CANTABRIA,3,19.2,0.2,15.7,06:00,22.6,15:15,22.0,2.8,6.7,06:40,5.0,1024.2,21.0,1021.3,3.0
2020-07-16,1109,SANTANDER AEROPUERTO,CANTABRIA,3,20.0,0.0,17.4,05:50,22.6,14:10,6.0,1.7,5.6,-2,6.0,1024.5,-2.0,1023.3,-2.0
2020-07-17,1109,SANTANDER AEROPUERTO,CANTABRIA,3,21.4,0.0,18.5,-2,24.3,10:30,6.0,3.6,10.3,15:10,9.6,1023.3,0.0,1020.8,19.0
2020-07-18,1109,SANTANDER AEROPUERTO,CANTABRIA,3,21.8,0.0,15.5,05:00,28.0,15:10,4.0,4.2,12.8,11:49,13.8,1021.0,0.0,1014.5,18.0
2020-07-19,1109,SANTANDER AEROPUERTO,CANTABRIA,3,22.0,0.0,17.1,05:30,26.9,13:15,30.0,2.5,7.8,19:05,13.2,1018.2,21.0,1012.8,5.0
2020-07-20,1109,SANTANDER AEROPUERTO,CANTABRIA,3,22.2,0.0,19.4,05:30,25.0,-2,99.0,2.5,6.9,-2,2.9,1020.8,-2.0,1017.5,3.0
2020-07-21,1109,SANTANDER AEROPUERTO,CANTABRIA,3,21.6,0.0,18.1,06:00,25.0,15:50,35.0,1.7,7.2,15:10,6.6,1021.2,19.0,1018.8,23.0
2020-07-22,1109,SANTANDER AEROPUERTO,CANTABRIA,3,22.3,0.0,20.1,02:15,24.5,-2,1.0,1.1,5.6,11:10,1.0,1020.5,-2.0,1019.2,7.0
2020-07-23,1109,SANTANDER AEROPUERTO,CANTABRIA,3,22.4,0.0,19.5,-2,25.4,13:10,32.0,2.5,6.1,13:00,3.7,1020.2,0.0,1018.4,17.0
2020-07-24,1109,SANTANDER AEROPUERTO,CANTABRIA,3,21.4,0.0,18.6,23:59,24.2,16:30,1.0,1.9,7.2,14:01,5.4,1020.2,-2.0,1018.5,4.0
2020-07-25,1109,SANTANDER AEROPUERTO,CANTABRIA,3,20.8,0.0,16.3,04:20,25.3,17:00,5.0,1.9,6.7,-2,12.8,1019.3,0.0,1015.9,14.0
2020-07-26,1109,SANTANDER AEROPUERTO,CANTABRIA,3,22.6,0.0,20.2,02:00,25.0,10:50,6.0,3.3,7.8,17:30,2.8,1018.6,-2.0,1015.8,24.0
2020-07-27,1109,SANTANDER AEROPUERTO,CANTABRIA,3,23.3,0.0,18.5,05:30,28.1,14:30,31.0,1.9,9.7,-2,11.9,1019.2,21.0,1013.9,-2.0
2020-07-28,1109,SANTANDER AEROPUERTO,CANTABRIA,3,20.9,2.4,19.8,18:10,22.0,07:15,99.0,2.2,7.8,-2,0.0,1021.5,21.0,1017.8,2.0
2020-07-29,1109,SANTANDER AEROPUERTO,CANTABRIA,3,21.2,0.0,19.4,-2,23.1,16:30,5.0,3.1,9.2,13:20,1.5,1020.7,0.0,1015.3,24.0
2020-07-30,1109,SANTANDER AEROPUERTO,CANTABRIA,3,26.7,0.0,18.4,05:00,35.0,15:30,20.0,1.7,18.6,15:49,9.1,1015.3,0.0,1008.4,13.0
2020-07-31,1109,SANTANDER AEROPUERTO,CANTABRIA,3,22.6,0.0,20.3,05:30,25.0,11:40,30.0,2.5,6.7,11:10,0.1,1020.7,-2.0,1013.2,2.0
2020-08-01,1109,SANTANDER AEROPUERTO,CANTABRIA,3,21.5,6.4,18.3,23:59,24.7,11:00,28.0,3.6,8.6,11:01,2.1,1023.4,-2.0,1019.6,3.0
2020-08-02,1109,SANTANDER AEROPUERTO,CANTABRIA,3,20.0,0.0,17.6,07:00,22.4,16:00,30.0,2.5,8.3,16:20,1.3,1022.7,-2.0,1020.5,24.0
2020-08-03,1109,SANTANDER AEROPUERTO,CANTABRIA,3,20.8,0.0,17.5,06:10,24.2,13:00,6.0,1.7,6.1,13:20,10.0,1020.6,0.0,1018.7,15.0
2020-08-04,1109,SANTANDER AEROPUERTO,CANTABRIA,3,20.8,0.0,17.0,01:00,24.5,17:30,6.0,2.2,10.3,14:20,10.4,1020.3,1.0,1016.3,24.0
2020-08-05,1109,SANTANDER AEROPUERTO,CANTABRIA,3,20.6,0.0,15.4,03:50,25.7,11:50,99.0,1.9,8.3,-2,12.5,1016.4,0.0,1013.3,16.0
2020-08-06,1109,SANTANDER AEROPUERTO,CANTABRIA,3,23.0,0.0,16.4,04:05,29.6,12:10,5.0,2.2,8.9,14:10,13.7,1015.2,0.0,1011.1,16.0
2020-08-07,1109,SANTANDER AEROPUERTO,CANTABRIA,3,24.4,0.0,21.4,23:59,27.4,11:20,28.0,6.1,14.7,15:10,12.4,1021.0,-2.0,1012.5,0.0
2020-08-08,1109,SANTANDER AEROPUERTO,CANTABRIA,3,22.8,5.2,19.5,05:00,26.0,13:20,14.0,1.9,21.1,21:10,11.3,1021.0,0.0,1015.2,21.0
2020-08-09,1109,SANTANDER AEROPUERTO,CANTABRIA,3,22.5,0.0,20.4,05:00,24.6,11:00,28.0,1.9,6.1,16:01,0.0,1018.6,0.0,1014.4,-2.0
2020-08-10,1109,SANTANDER AEROPUERTO,CANTABRIA,3,22.8,0.0,20.9,07:00,24.7,12:30,29.0,1.7,6.7,16:20,0.0,1014.8,0.0,1012.8,-2.0
2020-08-11,1109,SANTANDER AEROPUERTO,CANTABRIA,3,23.2,1.6,20.0,04:15,26.5,14:05,99.0,2.2,9.4,-2,4.0,1014.1,0.0,1010.9,18.0
2020-08-12,1109,SANTANDER AEROPUERTO,CANTABRIA,3,21.6,24.6,17.9,23:30,25.4,11:40,28.0,2.5,14.4,21:49,4.9,1015.5,-2.0,1010.5,8.0
2020-08-13,1109,SANTANDER AEROPUERTO,CANTABRIA,3,19.8,0.0,17.2,23:50,22.5,10:00,26.0,3.3,11.4,00:20,1.8,1019.7,20.0,1015.3,0.0
2020-08-14,1109,SANTANDER AEROPUERTO,CANTABRIA,3,19.6,0.0,15.3,05:00,23.8,13:00,6.0,2.2,9.7,11:49,5.8,1019.1,0.0,1015.5,15.0
2020-08-15,1109,SANTANDER AEROPUERTO,CANTABRIA,3,20.6,0.0,17.8,23:59,23.3,12:30,99.0,2.8,9.4,-2,0.5,1015.9,0.0,1013.0,11.0
2020-08-16,1109,SANTANDER AEROPUERTO,CANTABRIA,3,21.2,0.0,16.1,04:00,26.2,12:00,34.0,1.9,10.3,13:49,9.0,1015.5,-2.0,1013.9,4.0
2020-08-17,1109,SANTANDER AEROPUERTO,CANTABRIA,3,21.2,0.1,17.4,03:15,25.0,12:30,99.0,2.2,6.7,-2,3.0,1015.1,-2.0,1011.9,5.0
2020-08-18,1109,SANTANDER AEROPUERTO,CANTABRIA,3,22.8,0.0,17.5,-2,28.0,13:30,5.0,1.4,7.2,15:10,6.1,1014.5,0.0,1009.1,24.0
2020-08-19,1109,SANTANDER AEROPUERTO,CANTABRIA,3,28.4,0.0,20.4,01:50,36.5,15:00,20.0,5.8,15.6,12:20,11.7,1009.2,0.0,1001.3,18.0
2020-08-20,1109,SANTANDER AEROPUERTO,CANTABRIA,3,23.7,6.5,21.4,05:45,26.0,11:00,30.0,2.2,8.6,10:10,4.3,1009.4,24.0,1004.3,18.0
2020-08-21,1109,SANTANDER AEROPUERTO,CANTABRIA,3,22.2,0.0,20.2,23:59,24.2,12:15,5.0,2.2,7.8,10:01,0.6,1021.1,-2.0,1009.3,0.0
2020-08-22,1109,SANTANDER AEROPUERTO,CANTABRIA,3,20.3,1.3,18.1,23:59,22.5,14:10,33.0,2.2,5.6,09:10,0.0,1026.1,-2.0,1021.0,0.0
2020-08-23,1109,SANTANDER AEROPUERTO,CANTABRIA,3,20.2,0.0,15.9,06:10,24.4,14:20,6.0,1.9,7.2,13:00,12.1,1025.7,0.0,1023.0,24.0
2020-08-24,1109,SANTANDER AEROPUERTO,CANTABRIA,3,20.5,0.0,16.2,05:00,24.8,16:30,5.0,2.5,10.3,15:49,12.6,1023.0,0.0,1013.7,24.0
2020-08-25,1109,SANTANDER AEROPUERTO,CANTABRIA,3,22.0,0.0,16.8,05:00,27.3,15:10,29.0,3.1,8.1,09:20,12.3,1020.1,22.0,1012.7,3.0
2020-08-26,1109,SANTANDER AEROPUERTO,CANTABRIA,3,23.2,0.0,20.8,23:59,25.7,-2,7.0,2.2,10.3,14:49,7.7,1021.4,21.0,1019.0,2.0
2020-08-27,1109,SANTANDER AEROPUERTO,CANTABRIA,3,23.2,2.8,19.4,05:00,27.0,09:30,29.0,2.2,9.4,-2,5.6,1019.9,0.0,1015.3,24.0
2020-08-28,1109,SANTANDER AEROPUERTO,CANTABRIA,3,19.0,12.4,15.4,23:59,22.5,11:45,30.0,5.6,12.8,14:40,0.4,1015.4,0.0,1011.5,24.0
2020-08-29,1109,SANTANDER AEROPUERTO,CANTABRIA,3,17.5,20.0,14.4,04:00,20.6,12:30,1.0,5.0,13.3,15:40,1.5,1016.2,24.0,1009.6,5.0
2020-08-30,1109,SANTANDER AEROPUERTO,CANTABRIA,3,16.8,0.5,14.0,-2,19.6,14:15,22.0,2.8,8.6,00:10,3.5,1022.3,23.0,1015.7,1.0
2020-08-31,1109,SANTANDER AEROPUERTO,CANTABRIA,3,17.5,0.0,11.4,05:30,23.6,15:20,99.0,2.5,7.8,-2,9.1,1022.1,0.0,1017.0,24.0
2020-09-01,1109,SANTANDER AEROPUERTO,CANTABRIA,3,19.2,0.0,14.4,06:00,24.0,13:50,99.0,1.7,5.6,-2,11.2,1018.7,-2.0,1015.6,5.0
2020-09-02,1109,SANTANDER AEROPUERTO,CANTABRIA,3,20.9,0.0,17.3,-2,24.5,16:30,6.0,2.5,9.2,16:30,11.0,1021.4,23.0,1018.2,3.0
2020-09-03,1109,SANTANDER AEROPUERTO,CANTABRIA,3,20.3,0.0,14.6,04:20,26.0,11:00,7.0,2.2,9.2,14:10,10.6,1022.2,22.0,1020.4,3.0
2020-09-04,1109,SANTANDER AEROPUERTO,CANTABRIA,3,21.0,0.0,15.5,06:00,26.4,12:00,26.0,2.2,7.2,23:01,10.7,1023.0,24.0,1019.1,15.0
2020-09-05,1109,SANTANDER AEROPUERTO,CANTABRIA,3,21.2,0.0,19.0,22:00,23.4,13:30,4.0,2.2,8.6,15:01,0.5,1025.2,-2.0,1022.9,1.0
2020-09-06,1109,SANTANDER AEROPUERTO,CANTABRIA,3,20.2,0.0,17.6,06:30,22.8,15:00,5.0,1.4,8.3,20:49,3.4,1025.4,0.0,1023.0,16.0
2020-09-07,1109,SANTANDER AEROPUERTO,CANTABRIA,3,19.4,0.0,16.1,06:20,22.8,14:10,3.0,2.5,8.1,14:20,8.7,1027.4,22.0,1023.4,4.0
2020-09-08,1109,SANTANDER AEROPUERTO,CANTABRIA,3,19.3,0.0,13.5,05:00,25.1,15:00,99.0,3.3,10.8,-2,10.4,1026.7,0.0,1022.7,17.0
2020-09-09,1109,SANTANDER AEROPUERTO,CANTABRIA,3,19.0,0.0,13.6,06:30,24.3,14:00,36.0,0.6,5.3,12:40,11.1,1023.9,22.0,1021.8,4.0
2020-09-10,1109,SANTANDER AEROPUERTO,CANTABRIA,3,20.4,0.0,16.1,06:15,24.8,16:45,18.0,1.4,6.7,08:10,9.5,1023.3,0.0,1019.3,-2.0
2020-09-11,1109,SANTANDER AEROPUERTO,CANTABRIA,3,21.0,0.0,16.5,06:00,25.5,15:15,5.0,2.5,10.3,-2,9.9,1019.3,0.0,1015.8,-2.0
2020-09-12,1109,SANTANDER AEROPUERTO,CANTABRIA,3,20.6,0.0,15.9,05:50,25.2,16:10,4.0,2.5,8.6,12:01,8.5,1021.4,22.0,1017.8,0.0
2020-09-13,1109,SANTANDER AEROPUERTO,CANTABRIA,3,22.0,0.0,15.3,06:30,28.7,16:30,5.0,2.2,8.6,13:30,9.4,1021.0,0.0,1016.5,-2.0
2020-09-14,1109,SANTANDER AEROPUERTO,CANTABRIA,3,25.1,5.1,20.0,00:50,30.2,05:00,23.0,4.7,14.4,05:20,2.7,1021.4,21.0,1014.9,4.0
2020-09-15,1109,SANTANDER AEROPUERTO,CANTABRIA,3,22.2,0.0,18.4,06:05,26.0,14:20,13.0,1.9,6.1,00:20,8.5,1020.5,1.0,1018.3,6.0
2020-09-16,1109,SANTANDER AEROPUERTO,CANTABRIA,3,21.5,0.8,18.3,08:00,24.7,14:10,4.0,2.5,7.8,12:50,5.6,1019.9,1.0,1016.5,-2.0
2020-09-17,1109,SANTANDER AEROPUERTO,CANTABRIA,3,23.7,2.8,20.0,00:00,27.4,-2,11.0,1.9,9.2,15:49,3.8,1016.6,0.0,1007.6,23.0
2020-09-18,1109,SANTANDER AEROPUERTO,CANTABRIA,3,24.4,2.2,19.4,06:30,29.5,14:50,19.0,2.5,18.1,00:49,3.5,1010.8,22.0,1006.7,2.0
2020-09-19,1109,SANTANDER AEROPUERTO,CANTABRIA,3,21.7,2.5,18.4,05:45,25.0,10:45,17.0,3.1,12.8,01:49,1.9,1015.5,22.0,1008.4,2.0
2020-09-20,1109,SANTANDER AEROPUERTO,CANTABRIA,3,20.8,0.0,17.1,06:10,24.5,15:00,30.0,3.9,7.8,12:40,7.2,1018.7,-2.0,1015.2,2.0
2020-09-21,1109,SANTANDER AEROPUERTO,CANTABRIA,3,20.4,0.0,17.4,23:59,23.5,15:00,99.0,2.2,5.6,-2,6.1,1019.3,-2.0,1017.6,3.0
2020-09-22,1109,SANTANDER AEROPUERTO,CANTABRIA,3,19.2,0.2,15.4,06:00,23.1,11:15,1.0,2.2,5.6,12:05,6.4,1017.9,0.0,1011.9,24.0
2020-09-23,1109,SANTANDER AEROPUERTO,CANTABRIA,3,20.5,13.1,16.7,05:30,24.3,10:00,30.0,3.9,12.2,11:49,2.4,1013.3,22.0,1007.6,6.0
2020-09-24,1109,SANTANDER AEROPUERTO,CANTABRIA,3,18.2,31.8,13.2,23:59,23.1,13:45,31.0,6.7,25.8,19:10,4.5,1017.0,24.0,1011.0,14.0
2020-09-25,1109,SANTANDER AEROPUERTO,CANTABRIA,3,14.8,28.4,11.4,-2,18.1,-2,30.0,10.8,20.0,12:50,3.8,1025.3,22.0,1016.3,0.0
2020-09-26,1109,SANTANDER AEROPUERTO,CANTABRIA,3,16.1,26.6,12.5,05:50,19.7,16:15,29.0,7.5,21.1,17:10,0.0,1024.4,0.0,1013.1,17.0
2020-09-27,1109,SANTANDER AEROPUERTO,CANTABRIA,3,15.8,0.0,12.0,04:20,19.6,11:15,29.0,4.2,11.4,13:10,5.7,1021.4,23.0,1017.3,3.0
2020-09-28,1109,SANTANDER AEROPUERTO,CANTABRIA,3,16.3,0.0,12.8,00:30,19.8,12:05,21.0,2.2,7.2,06:49,6.3,1021.8,10.0,1019.8,5.0
2020-09-29,1109,SANTANDER AEROPUERTO,CANTABRIA,3,16.2,0.0,12.0,09:00,20.5,14:00,6.0,1.7,7.8,13:20,7.2,1020.8,0.0,1017.9,-2.0
2020-09-30,1109,SANTANDER AEROPUERTO,CANTABRIA,3,16.3,3.2,11.1,06:15,21.5,14:00,32.0,2.2,7.2,-2,7.7,1017.9,0.0,1010.9,24.0
2020-10-01,1109,SANTANDER AEROPUERTO,CANTABRIA,3,17.0,66.5,14.6,07:00,19.4,16:30,99.0,3.1,12.5,-2,0.6,1013.0,-2.0,993.7,23.0
2020-10-02,1109,SANTANDER AEROPUERTO,CANTABRIA,3,12.9,61.8,10.0,10:00,15.8,00:00,99.0,7.2,22.2,-2,0.0,998.7,22.0,992.0,3.0
2020-10-03,1109,SANTANDER AEROPUERTO,CANTABRIA,3,13.8,10.3,10.5,05:20,17.0,12:20,28.0,9.7,22.5,11:05,2.2,1007.1,18.0,998.2,0.0
2020-10-04,1109,SANTANDER AEROPUERTO,CANTABRIA,3,13.7,29.6,12.3,-2,15.1,17:30,99.0,8.1,18.1,-2,0.0,1012.1,23.0,1002.1,3.0
2020-10-05,1109,SANTANDER AEROPUERTO,CANTABRIA,3,16.4,1.1,12.1,06:00,20.7,15:10,28.0,4.4,12.8,10:30,5.5,1017.6,24.0,1011.8,0.0
2020-10-06,1109,SANTANDER AEROPUERTO,CANTABRIA,3,19.6,10.8,15.9,07:10,23.3,11:40,28.0,5.0,12.8,12:20,3.3,1021.9,23.0,1016.6,2.0
2020-10-07,1109,SANTANDER AEROPUERTO,CANTABRIA,3,18.2,2.8,16.3,06:10,20.2,12:30,28.0,2.2,8.6,01:40,0.4,1026.2,11.0,1021.8,0.0
2020-10-08,1109,SANTANDER AEROPUERTO,CANTABRIA,3,17.1,0.0,13.5,06:30,20.7,16:00,6.0,1.1,5.3,11:49,4.6,1024.7,0.0,1021.1,15.0
2020-10-09,1109,SANTANDER AEROPUERTO,CANTABRIA,3,18.2,2.1,16.4,21:15,20.0,14:45,30.0,1.9,4.7,12:40,0.0,1027.0,-2.0,1022.4,4.0
2020-10-10,1109,SANTANDER AEROPUERTO,CANTABRIA,3,15.8,4.3,13.4,07:30,18.1,12:30,30.0,2.5,13.3,15:49,1.4,1031.0,-2.0,1026.6,0.0
2020-10-11,1109,SANTANDER AEROPUERTO,CANTABRIA,3,14.6,2.3,12.2,-2,17.0,12:45,1.0,4.7,11.9,13:00,1.2,1031.1,10.0,1029.6,-2.0
2020-10-12,1109,SANTANDER AEROPUERTO,CANTABRIA,3,15.6,7.4,12.6,07:00,18.7,-2,28.0,3.6,14.4,21:30,5.6,1029.7,0.0,1019.4,24.0
2020-10-13,1109,SANTANDER AEROPUERTO,CANTABRIA,3,14.6,17.8,12.4,23:59,16.9,00:00,99.0,4.2,11.4,-2,0.2,1019.4,0.0,1015.5,24.0
2020-10-14,1109,SANTANDER AEROPUERTO,CANTABRIA,3,13.0,28.4,10.4,-2,15.5,09:50,99.0,5.6,15.0,-2,1.6,1018.9,24.0,1013.8,4.0
2020-10-15,1109,SANTANDER AEROPUERTO,CANTABRIA,3,12.8,6.6,10.8,23:59,14.8,-2,5.0,2.5,8.6,10:40,2.6,1023.1,22.0,1018.6,3.0
2020-10-16,1109,SANTANDER AEROPUERTO,CANTABRIA,3,11.8,0.0,7.8,23:59,15.7,10:00,11.0,2.8,6.7,15:01,5.6,1023.6,0.0,1017.4,24.0
2020-10-17,1109,SANTANDER AEROPUERTO,CANTABRIA,3,12.0,0.0,7.2,07:15,16.7,-2,4.0,1.1,4.7,13:01,6.5,1019.9,23.0,1015.5,6.0
2020-10-18,1109,SANTANDER AEROPUERTO,CANTABRIA,3,13.9,0.0,8.6,06:00,19.2,15:00,3.0,1.7,6.1,13:10,7.7,1020.7,9.0,1016.4,24.0
2020-10-19,1109,SANTANDER AEROPUERTO,CANTABRIA,3,18.9,0.2,9.4,01:50,28.4,18:00,23.0,8.1,22.8,18:30,4.0,1016.5,0.0,1005.1,17.0
2020-10-20,1109,SANTANDER AEROPUERTO,CANTABRIA,3,21.0,0.2,18.9,04:40,23.2,20:00,19.0,5.3,27.8,19:49,0.0,1006.7,0.0,992.3,20.0
2020-10-21,1109,SANTANDER AEROPUERTO,CANTABRIA,3,19.6,0.0,15.6,05:30,23.6,12:00,20.0,5.0,18.1,08:30,9.0,1008.6,23.0,994.0,0.0
2020-10-22,1109,SANTANDER AEROPUERTO,CANTABRIA,3,20.8,0.0,16.8,23:59,24.8,14:30,17.0,4.7,15.6,09:30,6.5,1014.0,24.0,1008.3,4.0
2020-10-23,1109,SANTANDER AEROPUERTO,CANTABRIA,3,16.0,0.0,12.6,23:59,19.5,10:30,29.0,3.6,13.9,12:10,2.4,1022.5,-2.0,1014.0,0.0
2020-10-24,1109,SANTANDER AEROPUERTO,CANTABRIA,3,15.0,8.1,10.2,06:15,19.9,20:30,20.0,5.6,20.6,23:59,6.0,1022.0,-2.0,1009.5,24.0
2020-10-25,1109,SANTANDER AEROPUERTO,CANTABRIA,3,15.8,10.0,11.4,-2,20.1,03:20,99.0,4.2,20.3,-2,0.0,1012.2,-2.0,1006.2,3.0
2020-10-26,1109,SANTANDER AEROPUERTO,CANTABRIA,3,13.5,0.0,9.5,00:30,17.5,15:00,99.0,6.9,17.8,-2,5.6,1018.2,-2.0,1011.8,1.0
